rownames,score,unemp,wage,tuition,education,gender_female,gender_male,ethnicity_afam,ethnicity_hispanic,ethnicity_other,fcollege_no,fcollege_yes,mcollege_no,mcollege_yes,home_no,home_yes,urban_no,urban_yes,income_high,income_low,region_other,region_west,target
3528,54.040000915527344,6.699999809265137,11.619999885559082,1.248270034790039,16,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,0
3529,62.56999969482422,7.699999809265137,9.960000038146973,1.4041600227355957,16,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,0
3530,61.290000915527344,7.699999809265137,9.960000038146973,1.4041600227355957,12,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,0
3531,40.2599983215332,7.699999809265137,9.960000038146973,1.4041600227355957,12,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,0
3532,56.72999954223633,7.699999809265137,9.960000038146973,1.4041600227355957,15,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,0
3533,48.66999816894531,7.699999809265137,9.960000038146973,1.4041600227355957,12,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,0
3534,36.97999954223633,7.699999809265137,9.960000038146973,1.4041600227355957,13,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,0
3535,45.18000030517578,7.699999809265137,9.960000038146973,1.4041600227355957,12,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,0
3536,61.16999816894531,7.699999809265137,9.960000038146973,1.4041600227355957,16,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,0
3537,65.79000091552734,7.699999809265137,9.960000038146973,1.4041600227355957,17,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,0
3538,45.75,7.699999809265137,9.960000038146973,1.4041600227355957,13,True,False,True,False,False,True,False,True,False,False,True,False,True,True,False,True,False,0
3539,53.84000015258789,7.699999809265137,9.960000038146973,1.4041600227355957,13,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,0
3540,57.58000183105469,7.699999809265137,9.960000038146973,1.4041600227355957,15,True,False,False,False,True,False,True,True,False,False,True,False,True,False,True,True,False,0
3541,57.7599983215332,7.699999809265137,9.960000038146973,1.4041600227355957,12,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,True,False,0
3542,65.12000274658203,7.699999809265137,9.960000038146973,1.4041600227355957,17,True,False,False,False,True,False,True,True,False,True,False,False,True,True,False,True,False,0
3543,50.119998931884766,7.699999809265137,9.960000038146973,1.4041600227355957,16,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,0
3544,46.869998931884766,7.699999809265137,9.960000038146973,1.4041600227355957,15,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,0
3545,59.04999923706055,7.699999809265137,9.960000038146973,1.4041600227355957,12,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,0
3546,51.40999984741211,7.699999809265137,9.960000038146973,1.4041600227355957,12,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,0
3547,56.77000045776367,7.699999809265137,9.960000038146973,1.4041600227355957,14,True,False,True,False,False,True,False,True,False,True,False,False,True,False,True,True,False,0
3548,48.4900016784668,6.699999809265137,10.039999961853027,1.127020001411438,15,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,0
3549,50.91999816894531,6.699999809265137,10.039999961853027,1.127020001411438,16,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,0
3550,60.16999816894531,6.699999809265137,10.039999961853027,1.127020001411438,16,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,0
3551,60.33000183105469,6.699999809265137,10.039999961853027,1.127020001411438,16,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,0
3552,47.93000030517578,6.699999809265137,10.039999961853027,1.127020001411438,16,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,0
3553,58.22999954223633,6.699999809265137,10.039999961853027,1.127020001411438,16,True,False,False,False,True,False,True,False,True,False,True,True,False,False,True,True,False,0
3554,38.689998626708984,6.699999809265137,10.039999961853027,1.127020001411438,16,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,0
3555,53.849998474121094,6.699999809265137,10.039999961853027,1.127020001411438,16,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,0
3556,59.599998474121094,6.699999809265137,10.039999961853027,1.127020001411438,12,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,0
3557,41.119998931884766,6.699999809265137,10.039999961853027,1.127020001411438,16,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,0
3558,45.900001525878906,6.699999809265137,10.039999961853027,1.127020001411438,12,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,0
3559,57.0099983215332,6.699999809265137,10.039999961853027,1.127020001411438,16,True,False,False,False,True,True,False,False,True,True,False,True,False,False,True,True,False,0
3560,54.79999923706055,9.199999809265137,9.68000030517578,1.0935300588607788,17,True,False,False,False,True,True,False,False,True,False,True,False,True,False,True,True,False,0
3561,46.95000076293945,9.199999809265137,9.68000030517578,1.0935300588607788,16,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,0
3562,60.54999923706055,9.199999809265137,9.68000030517578,1.0935300588607788,15,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,0
3563,42.900001525878906,9.199999809265137,9.68000030517578,1.0935300588607788,13,True,False,False,False,True,True,False,True,False,False,True,False,True,True,False,True,False,0
3564,49.77000045776367,9.199999809265137,9.68000030517578,1.0935300588607788,14,True,False,True,False,False,True,False,False,True,False,True,False,True,False,True,True,False,0
3565,49.029998779296875,9.199999809265137,9.68000030517578,1.0935300588607788,15,True,False,False,True,False,False,True,False,True,False,True,False,True,True,False,True,False,0
3566,59.439998626708984,9.199999809265137,9.68000030517578,1.0935300588607788,16,True,False,False,False,True,True,False,True,False,False,True,False,True,False,True,True,False,0
3567,61.97999954223633,11.800000190734863,10.8100004196167,1.1258699893951416,14,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,0
3568,47.150001525878906,11.800000190734863,10.8100004196167,1.1258699893951416,15,True,False,True,False,False,True,False,False,True,False,True,True,False,False,True,True,False,0
3569,55.25,11.800000190734863,10.8100004196167,1.1258699893951416,13,False,True,False,True,False,False,True,False,True,False,True,True,False,True,False,True,False,0
3570,53.15999984741211,11.800000190734863,10.8100004196167,1.1258699893951416,14,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,0
3571,41.9900016784668,11.800000190734863,10.8100004196167,1.1258699893951416,12,True,False,True,False,False,True,False,True,False,False,True,True,False,True,False,True,False,0
3572,55.40999984741211,11.800000190734863,10.8100004196167,1.1258699893951416,16,True,False,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,0
3573,65.58999633789062,11.800000190734863,10.8100004196167,1.1258699893951416,16,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,0
3574,52.2599983215332,11.800000190734863,10.8100004196167,1.1258699893951416,14,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,0
3575,52.65999984741211,11.800000190734863,10.8100004196167,1.1258699893951416,17,True,False,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,0
3576,56.02000045776367,11.800000190734863,10.8100004196167,1.1258699893951416,16,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,0
3577,54.599998474121094,11.800000190734863,10.8100004196167,1.1258699893951416,13,True,False,True,False,False,False,True,True,False,False,True,True,False,True,False,True,False,0
3578,51.04999923706055,11.800000190734863,10.8100004196167,1.1258699893951416,16,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,0
3579,47.2599983215332,11.800000190734863,10.8100004196167,1.1258699893951416,15,True,False,False,True,False,True,False,True,False,False,True,True,False,False,True,True,False,0
3580,62.720001220703125,8.0,10.279999732971191,0.9318699836730956,16,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,0
3581,47.16999816894531,8.0,10.279999732971191,0.9318699836730956,15,True,False,False,True,False,True,False,False,True,False,True,True,False,False,True,True,False,0
3582,59.22999954223633,8.0,10.279999732971191,0.9318699836730956,15,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,0
3583,47.810001373291016,8.0,10.279999732971191,0.9318699836730956,16,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,0
3584,58.0,8.0,10.279999732971191,0.9318699836730956,13,True,False,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,0
3585,56.58000183105469,8.0,10.279999732971191,0.9318699836730956,16,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,0
3586,43.029998779296875,8.0,10.279999732971191,0.9318699836730956,12,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,0
3587,52.130001068115234,10.899999618530272,10.279999732971191,0.9318699836730956,15,True,False,False,False,True,True,False,False,True,False,True,True,False,True,False,True,False,1
3588,61.2599983215332,10.899999618530272,10.279999732971191,0.9318699836730956,15,False,True,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,1
3589,57.279998779296875,10.899999618530272,10.279999732971191,0.9318699836730956,17,False,True,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,1
3590,61.720001220703125,10.899999618530272,10.279999732971191,0.9318699836730956,16,False,True,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,1
3591,58.790000915527344,10.899999618530272,10.279999732971191,0.9318699836730956,17,False,True,False,False,True,True,False,True,False,False,True,True,False,True,False,True,False,1
3592,55.529998779296875,10.899999618530272,10.279999732971191,0.9318699836730956,16,True,False,False,False,True,True,False,False,True,False,True,True,False,True,False,True,False,1
3593,47.560001373291016,10.899999618530272,10.279999732971191,0.9318699836730956,12,True,False,False,False,True,True,False,True,False,False,True,True,False,False,True,True,False,1
3594,57.36000061035156,10.899999618530272,10.279999732971191,0.9318699836730956,18,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,1
3595,52.61000061035156,11.100000381469728,12.149999618530272,1.1662800312042236,14,True,False,False,True,False,True,False,True,False,False,True,True,False,True,False,True,False,1
3596,55.5,11.100000381469728,12.149999618530272,1.1662800312042236,17,True,False,False,False,True,False,True,True,False,False,True,True,False,True,False,True,False,1
